commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annees,mois,trimestre,jour_semaine,montant_attendu,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q1-00971,CLI0491,PRD0103,4.0,57.7,230.8,2024-01-31,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,2,230.8,Montpellier,PACA,Particulier,2022-06-11,Produit_Sto_103,Stockage,DataStore,Moyen,Hiver,False,0.0,599 days
CMD-Q1-00972,CLI0142,PRD0053,1.0,79.12,79.12,2024-03-04,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,0,79.12,Bordeaux,Île-de-France,Particulier,2020-08-29,Produit_Tél_53,Téléphonie,ElecPlus,Petit,Printemps,False,0.0,1283 days
CMD-Q1-00973,CLI0078,PRD0120,4.0,107.93,431.72,2024-03-26,livrée,CB,PACA,EUR,Q1_2024,2024,3,1,1,431.72,Montpellier,Île-de-France,Particulier,2021-08-01,Produit_Sto_120,Stockage,DataStore,Moyen,Printemps,False,0.0,968 days
CMD-Q1-00974,CLI0367,PRD0070,9.0,28.37,255.33,2024-01-16,livrée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,1,1,1,255.33,Montpellier,Nouvelle-Aquitaine,PME,2021-03-06,Produit_Aud_70,Audio,ElecPlus,Moyen,Hiver,False,0.0,1046 days
CMD-Q1-00975,CLI0495,PRD0107,1.0,101.48,101.48,2024-02-21,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,2,101.48,Nice,PACA,Startup,2021-12-09,Produit_Sto_107,Stockage,ElecPlus,Moyen,Hiver,False,0.0,804 days
CMD-Q1-00976,CLI0047,PRD0100,3.0,62.84,188.52,2024-01-05,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,4,188.52,Nantes,Auvergne-RA,Particulier,2020-09-17,Produit_Sto_100,Stockage,DataStore,Moyen,Hiver,False,0.0,1205 days
CMD-Q1-00977,CLI0483,PRD0020,6.0,304.72,1828.32,2024-03-26,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,1,1828.3200000000002,Nantes,PACA,PME,2023-06-14,Produit_Inf_20,Informatique,TechPro,Grand,Printemps,False,0.0,286 days
CMD-Q1-00978,CLI0477,PRD0095,2.0,106.83,213.66,2024-02-12,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,0,213.66,Nice,PACA,Startup,2023-12-08,Produit_Acc_95,Accessoires,MediaShop,Moyen,Hiver,False,0.0,66 days
CMD-Q1-00979,CLI0065,PRD0004,6.0,42.82,256.92,2024-02-20,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,1,256.92,Montpellier,Île-de-France,Startup,2023-12-01,Produit_Inf_4,Informatique,DataStore,Moyen,Hiver,False,0.0,81 days
CMD-Q1-00980,CLI0449,PRD0041,9.0,48.15,433.35,2024-03-09,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,5,433.34999999999997,Nantes,Occitanie,Particulier,2021-07-21,Produit_Tél_41,Téléphonie,TechPro,Moyen,Printemps,False,0.0,962 days
CMD-Q1-00981,CLI0113,PRD0132,1.0,66.14,66.14,2024-03-08,livrée,CB,PACA,EUR,Q1_2024,2024,3,1,4,66.14,Nantes,Occitanie,Grand Compte,2022-12-06,Produit_Rés_132,Réseau,MediaShop,Petit,Printemps,False,0.0,458 days
CMD-Q1-00982,CLI0102,PRD0135,6.0,112.71,676.26,2024-01-12,retournée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,4,676.26,Montpellier,PACA,Particulier,2023-01-26,Produit_Rés_135,Réseau,MediaShop,Grand,Hiver,False,0.0,351 days
CMD-Q1-00983,CLI0364,PRD0093,9.0,62.68,564.12,2024-02-24,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,5,564.12,Bordeaux,Auvergne-RA,Particulier,2020-05-20,Produit_Acc_93,Accessoires,ElecPlus,Grand,Hiver,False,0.0,1375 days
CMD-Q1-00984,CLI0038,PRD0042,2.0,126.36,252.72,2024-01-13,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,1,1,5,252.72,Bordeaux,Île-de-France,Particulier,2020-03-07,Produit_Tél_42,Téléphonie,TechPro,Moyen,Hiver,False,0.0,1407 days
CMD-Q1-00985,CLI0270,PRD0003,1.0,83.45,83.45,2024-03-21,annulée,CB,PACA,EUR,Q1_2024,2024,3,1,3,83.45,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Inf_3,Informatique,ElecPlus,Petit,Printemps,True,83.45,1444 days
CMD-Q1-00986,CLI0403,PRD0138,9.0,67.74,609.66,2024-03-07,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,3,609.66,Bordeaux,Occitanie,Particulier,2022-04-03,Produit_Rés_138,Réseau,ElecPlus,Grand,Printemps,False,0.0,704 days
CMD-Q1-00987,CLI0176,PRD0104,6.0,81.27,487.62,2024-01-21,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,1,1,6,487.62,Marseille,Occitanie,Particulier,2023-09-29,Produit_Sto_104,Stockage,MediaShop,Moyen,Hiver,False,0.0,114 days
CMD-Q1-00988,CLI0155,PRD0150,3.0,81.48,244.44,2024-02-24,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,5,244.44,Marseille,PACA,PME,2021-09-28,Produit_Rés_150,Réseau,MediaShop,Moyen,Hiver,False,0.0,879 days
CMD-Q1-00989,CLI0385,PRD0135,6.0,112.71,676.26,2024-03-14,annulée,CB,PACA,EUR,Q1_2024,2024,3,1,3,676.26,Paris,Île-de-France,Startup,2023-01-30,Produit_Rés_135,Réseau,MediaShop,Grand,Printemps,True,676.26,409 days
CMD-Q1-00990,CLI0030,PRD0050,1.0,27.92,27.92,2024-03-17,livrée,Virement,PACA,EUR,Q1_2024,2024,3,1,6,27.92,Nice,PACA,Grand Compte,2022-10-25,Produit_Tél_50,Téléphonie,DataStore,Petit,Printemps,False,0.0,509 days
CMD-Q1-00991,CLI0393,PRD0077,7.0,151.78,1062.46,2024-01-21,livrée,CB,PACA,EUR,Q1_2024,2024,1,1,6,1062.46,Paris,PACA,PME,2022-04-27,Produit_Acc_77,Accessoires,DataStore,Grand,Hiver,False,0.0,634 days
CMD-Q1-00992,CLI0127,PRD0048,4.0,164.13,656.52,2024-02-10,livrée,PayPal,PACA,EUR,Q1_2024,2024,2,1,5,656.52,Toulouse,Occitanie,Particulier,2022-07-04,Produit_Tél_48,Téléphonie,TechPro,Grand,Hiver,False,0.0,586 days
CMD-Q1-00993,CLI0457,PRD0018,6.0,121.33,727.98,2024-03-12,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,1,727.98,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,Produit_Inf_18,Informatique,MediaShop,Grand,Printemps,False,0.0,332 days
CMD-Q1-00994,CLI0242,PRD0095,7.0,106.83,747.81,2024-03-05,en_cours,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,1,747.81,Montpellier,Auvergne-RA,Particulier,2020-05-08,Produit_Acc_95,Accessoires,MediaShop,Grand,Printemps,False,0.0,1397 days
CMD-Q1-00995,CLI0476,PRD0092,6.0,159.37,956.22,2024-02-28,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,2,956.22,Montpellier,PACA,Particulier,2021-10-05,Produit_Acc_92,Accessoires,TechPro,Grand,Hiver,False,0.0,876 days
CMD-Q1-00996,CLI0072,PRD0063,2.0,86.81,173.62,2024-01-03,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,2,173.62,Marseille,PACA,Particulier,2023-09-03,Produit_Aud_63,Audio,ElecPlus,Moyen,Hiver,False,0.0,122 days
CMD-Q1-00997,CLI0438,PRD0057,1.0,85.5,85.5,2024-01-19,livrée,Chèque,Île-de-France,EUR,Q1_2024,2024,1,1,4,85.5,Lyon,Occitanie,PME,2021-08-17,Produit_Aud_57,Audio,TechPro,Petit,Hiver,False,0.0,885 days
CMD-Q1-00998,CLI0153,PRD0055,9.0,45.75,411.75,2024-01-09,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,1,411.75,Montpellier,Nouvelle-Aquitaine,Particulier,2022-01-01,Produit_Aud_55,Audio,MediaShop,Moyen,Hiver,False,0.0,738 days
CMD-Q1-00999,CLI0338,PRD0053,3.0,79.12,237.36,2024-01-17,livrée,Virement,PACA,EUR,Q1_2024,2024,1,1,2,237.36,Lyon,Île-de-France,Particulier,2022-02-25,Produit_Tél_53,Téléphonie,ElecPlus,Moyen,Hiver,False,0.0,691 days
CMD-Q1-01000,CLI0389,PRD0036,6.0,211.79,1270.74,2024-03-04,annulée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,3,1,0,1270.74,Marseille,Occitanie,Particulier,2021-05-07,Produit_Tél_36,Téléphonie,TechPro,Grand,Printemps,True,1270.74,1032 days
CMD-Q1-01001,CLI0256,PRD0022,9.0,235.27,2117.43,2024-03-03,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,3,1,6,2117.4300000000003,Lille,Nouvelle-Aquitaine,PME,2020-02-19,Produit_Inf_22,Informatique,DataStore,Très grand,Printemps,False,0.0,1474 days
CMD-Q1-01002,CLI0044,PRD0135,7.0,112.71,788.97,2024-03-17,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,6,788.9699999999999,Nantes,PACA,Particulier,2020-07-12,Produit_Rés_135,Réseau,MediaShop,Grand,Printemps,False,0.0,1344 days
CMD-Q1-01003,CLI0111,PRD0151,6.0,221.15,1326.9,2024-02-06,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,2,1,1,1326.9,Montpellier,PACA,Startup,2020-08-13,Produit_Rés_151,Réseau,ElecPlus,Grand,Hiver,False,0.0,1272 days
CMD-Q1-01004,CLI0333,PRD0089,1.0,93.09,93.09,2024-02-23,retournée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,4,93.09,Strasbourg,Nouvelle-Aquitaine,Startup,2020-07-19,Produit_Acc_89,Accessoires,ElecPlus,Petit,Hiver,False,0.0,1314 days
CMD-Q1-01005,CLI0019,PRD0130,9.0,186.38,1677.42,2024-03-20,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,2,1677.42,Toulouse,Occitanie,Particulier,2020-03-23,Produit_Rés_130,Réseau,DataStore,Grand,Printemps,False,0.0,1458 days
CMD-Q1-01006,CLI0456,PRD0056,2.0,46.62,93.24,2024-02-25,livrée,Virement,PACA,EUR,Q1_2024,2024,2,1,6,93.24,Nice,Nouvelle-Aquitaine,Particulier,2023-08-27,Produit_Aud_56,Audio,TechPro,Petit,Hiver,False,0.0,182 days
CMD-Q1-01007,CLI0005,PRD0091,1.0,75.28,75.28,2024-03-11,retournée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,0,75.28,Paris,Île-de-France,Particulier,2022-12-29,Produit_Acc_91,Accessoires,TechPro,Petit,Printemps,False,0.0,438 days
CMD-Q1-01008,CLI0358,PRD0092,3.0,159.37,478.11,2024-02-25,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,2,1,6,478.11,Paris,Auvergne-RA,Particulier,2021-10-21,Produit_Acc_92,Accessoires,TechPro,Moyen,Hiver,False,0.0,857 days
CMD-Q1-01009,CLI0448,PRD0023,1.0,163.48,163.48,2024-01-28,livrée,Chèque,Auvergne-RA,EUR,Q1_2024,2024,1,1,6,163.48,Nantes,PACA,Particulier,2023-10-24,Produit_Inf_23,Informatique,TechPro,Moyen,Hiver,False,0.0,96 days
CMD-Q1-01010,CLI0321,PRD0099,9.0,182.41,1641.69,2024-01-05,en_cours,Chèque,PACA,EUR,Q1_2024,2024,1,1,4,1641.69,Strasbourg,Occitanie,PME,2023-10-12,Produit_Sto_99,Stockage,DataStore,Grand,Hiver,False,0.0,85 days
CMD-Q1-01011,CLI0278,PRD0003,1.0,83.45,83.45,2024-03-12,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,1,83.45,Montpellier,Auvergne-RA,PME,2021-04-12,Produit_Inf_3,Informatique,ElecPlus,Petit,Printemps,False,0.0,1065 days
CMD-Q1-01013,CLI0160,PRD0070,6.0,28.37,170.22,2024-02-08,en_cours,PayPal,Île-de-France,EUR,Q1_2024,2024,2,1,3,170.22,Toulouse,Île-de-France,Particulier,2020-10-27,Produit_Aud_70,Audio,ElecPlus,Moyen,Hiver,False,0.0,1199 days
CMD-Q1-01014,CLI0027,PRD0018,8.0,121.33,970.64,2024-02-23,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,4,970.64,Bordeaux,Occitanie,Startup,2020-02-22,Produit_Inf_18,Informatique,MediaShop,Grand,Hiver,False,0.0,1462 days
CMD-Q1-01015,CLI0342,PRD0019,6.0,62.97,377.82,2024-02-12,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,0,377.82,Marseille,PACA,Particulier,2021-09-11,Produit_Inf_19,Informatique,MediaShop,Moyen,Hiver,False,0.0,884 days
CMD-Q1-01016,CLI0010,PRD0043,4.0,100.34,401.36,2024-01-30,livrée,Chèque,PACA,EUR,Q1_2024,2024,1,1,1,401.36,Toulouse,Nouvelle-Aquitaine,Particulier,2023-11-26,Produit_Tél_43,Téléphonie,MediaShop,Moyen,Hiver,False,0.0,65 days
CMD-Q1-01017,CLI0311,PRD0008,2.0,308.27,616.54,2024-01-10,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,2,616.54,Paris,Île-de-France,Particulier,2022-03-29,Produit_Inf_8,Informatique,DataStore,Grand,Hiver,False,0.0,652 days
CMD-Q1-01018,CLI0270,PRD0015,8.0,80.47,643.76,2024-01-31,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,2,643.76,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Inf_15,Informatique,ElecPlus,Grand,Hiver,False,0.0,1394 days
CMD-Q1-01019,CLI0451,PRD0105,3.0,408.15,1224.45,2024-02-05,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,0,1224.4499999999998,Lyon,Auvergne-RA,Particulier,2021-05-26,Produit_Sto_105,Stockage,TechPro,Grand,Hiver,False,0.0,985 days
CMD-Q1-01020,CLI0398,PRD0007,6.0,290.01,1740.06,2024-01-11,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,3,1740.06,Bordeaux,Île-de-France,PME,2023-06-24,Produit_Inf_7,Informatique,ElecPlus,Grand,Hiver,False,0.0,201 days
CMD-Q1-01021,CLI0356,PRD0122,3.0,108.11,324.33,2024-02-17,livrée,PayPal,Occitanie,EUR,Q1_2024,2024,2,1,5,324.33,Strasbourg,PACA,Grand Compte,2023-06-08,Produit_Sto_122,Stockage,ElecPlus,Moyen,Hiver,False,0.0,254 days
CMD-Q1-01022,CLI0154,PRD0080,7.0,131.51,920.57,2024-03-21,annulée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,3,920.5699999999999,Bordeaux,Auvergne-RA,Particulier,2022-07-20,Produit_Acc_80,Accessoires,TechPro,Grand,Printemps,True,920.57,610 days
CMD-Q1-01023,CLI0357,PRD0049,3.0,65.78,197.34,2024-01-20,livrée,CB,PACA,EUR,Q1_2024,2024,1,1,5,197.34,Paris,Île-de-France,PME,2022-02-19,Produit_Tél_49,Téléphonie,TechPro,Moyen,Hiver,False,0.0,700 days
CMD-Q1-01024,CLI0301,PRD0018,5.0,121.33,606.65,2024-03-20,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,2,606.65,Toulouse,PACA,Particulier,2022-10-09,Produit_Inf_18,Informatique,MediaShop,Grand,Printemps,False,0.0,528 days
CMD-Q1-01025,CLI0261,PRD0087,6.0,72.84,437.04,2024-02-05,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,0,437.04,Montpellier,Nouvelle-Aquitaine,Grand Compte,2023-09-27,Produit_Acc_87,Accessoires,ElecPlus,Moyen,Hiver,False,0.0,131 days
CMD-Q1-01026,CLI0087,PRD0125,1.0,31.95,31.95,2024-03-17,en_cours,CB,Occitanie,EUR,Q1_2024,2024,3,1,6,31.95,Bordeaux,Auvergne-RA,Particulier,2023-02-06,Produit_Rés_125,Réseau,TechPro,Petit,Printemps,False,0.0,405 days
CMD-Q1-01027,CLI0380,PRD0049,1.0,65.78,65.78,2024-02-27,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,1,65.78,Nantes,PACA,PME,2020-07-13,Produit_Tél_49,Téléphonie,TechPro,Petit,Hiver,False,0.0,1324 days
CMD-Q1-01028,CLI0458,PRD0041,3.0,48.15,144.45,2024-02-20,retournée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,1,144.45,Lille,PACA,Particulier,2022-11-28,Produit_Tél_41,Téléphonie,TechPro,Moyen,Hiver,False,0.0,449 days
CMD-Q1-01029,CLI0206,PRD0126,6.0,82.76,496.56,2024-01-12,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,4,496.56000000000006,Lille,Île-de-France,Particulier,2022-04-14,Produit_Rés_126,Réseau,MediaShop,Moyen,Hiver,False,0.0,638 days
CMD-Q1-01030,CLI0380,PRD0103,1.0,57.7,57.7,2024-03-05,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,1,57.7,Nantes,PACA,PME,2020-07-13,Produit_Sto_103,Stockage,DataStore,Petit,Printemps,False,0.0,1331 days
CMD-Q1-01031,CLI0239,PRD0142,8.0,137.33,1098.64,2024-01-05,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,4,1098.64,Lille,Nouvelle-Aquitaine,Grand Compte,2022-02-08,Produit_Rés_142,Réseau,ElecPlus,Grand,Hiver,False,0.0,696 days
CMD-Q1-01032,CLI0468,PRD0146,8.0,30.77,246.16,2024-02-27,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,1,246.16,Toulouse,Auvergne-RA,Particulier,2022-10-27,Produit_Rés_146,Réseau,TechPro,Moyen,Hiver,False,0.0,488 days
CMD-Q1-01033,CLI0262,PRD0131,6.0,95.19,571.14,2024-02-14,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,571.14,Nice,Auvergne-RA,Particulier,2021-08-04,Produit_Rés_131,Réseau,ElecPlus,Grand,Hiver,False,0.0,924 days
CMD-Q1-01034,CLI0096,PRD0109,5.0,18.3,91.5,2024-01-25,annulée,CB,PACA,EUR,Q1_2024,2024,1,1,3,91.5,Marseille,Auvergne-RA,PME,2022-12-03,Produit_Sto_109,Stockage,TechPro,Petit,Hiver,True,91.5,418 days
CMD-Q1-01035,CLI0181,PRD0105,2.0,408.15,816.3,2024-03-24,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,6,816.3,Toulouse,Nouvelle-Aquitaine,Particulier,2020-02-12,Produit_Sto_105,Stockage,TechPro,Grand,Printemps,False,0.0,1502 days
CMD-Q1-01036,CLI0245,PRD0110,2.0,126.57,253.14,2024-03-17,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,6,253.14,Bordeaux,Nouvelle-Aquitaine,Grand Compte,2021-08-24,Produit_Sto_110,Stockage,ElecPlus,Moyen,Printemps,False,0.0,936 days
CMD-Q1-01037,CLI0298,PRD0130,9.0,186.38,1677.42,2024-02-03,livrée,Virement,Occitanie,EUR,Q1_2024,2024,2,1,5,1677.42,Marseille,Île-de-France,PME,2020-08-09,Produit_Rés_130,Réseau,DataStore,Grand,Hiver,False,0.0,1273 days
CMD-Q1-01038,CLI0023,PRD0108,6.0,100.76,604.56,2024-02-11,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,6,604.5600000000001,Toulouse,Occitanie,Particulier,2020-03-15,Produit_Sto_108,Stockage,DataStore,Grand,Hiver,True,604.56,1428 days
CMD-Q1-01039,CLI0406,PRD0007,6.0,290.01,1740.06,2024-03-25,en_cours,CB,PACA,EUR,Q1_2024,2024,3,1,0,1740.06,Strasbourg,Nouvelle-Aquitaine,Particulier,2021-04-19,Produit_Inf_7,Informatique,ElecPlus,Grand,Printemps,False,0.0,1071 days
CMD-Q1-01040,CLI0249,PRD0067,1.0,126.77,126.77,2024-03-11,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,0,126.77,Nice,Nouvelle-Aquitaine,PME,2022-07-29,Produit_Aud_67,Audio,TechPro,Moyen,Printemps,True,126.77,591 days
CMD-Q1-01041,CLI0225,PRD0094,6.0,167.61,1005.66,2024-03-23,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,5,1005.6600000000001,Montpellier,Île-de-France,Startup,2023-02-27,Produit_Acc_94,Accessoires,ElecPlus,Grand,Printemps,False,0.0,390 days
CMD-Q1-01042,CLI0032,PRD0066,6.0,181.07,1086.42,2024-02-27,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,1,1086.42,Nice,Occitanie,PME,2022-03-04,Produit_Aud_66,Audio,ElecPlus,Grand,Hiver,False,0.0,725 days
CMD-Q1-01043,CLI0088,PRD0112,7.0,79.76,558.32,2024-02-17,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,5,558.32,Toulouse,Auvergne-RA,Particulier,2022-07-22,Produit_Sto_112,Stockage,DataStore,Grand,Hiver,False,0.0,575 days
CMD-Q1-01044,CLI0136,PRD0103,9.0,57.7,519.3,2024-01-15,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,0,519.3000000000001,Marseille,Occitanie,PME,2021-11-23,Produit_Sto_103,Stockage,DataStore,Grand,Hiver,True,519.3,783 days
CMD-Q1-01045,CLI0316,PRD0125,1.0,31.95,31.95,2024-01-25,retournée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,3,31.95,Lyon,Occitanie,PME,2021-02-15,Produit_Rés_125,Réseau,TechPro,Petit,Hiver,False,0.0,1074 days
CMD-Q1-01046,CLI0198,PRD0098,3.0,37.93,113.79,2024-01-31,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,2,113.78999999999999,Paris,Nouvelle-Aquitaine,Grand Compte,2021-05-31,Produit_Sto_98,Stockage,MediaShop,Moyen,Hiver,False,0.0,975 days
CMD-Q1-01047,CLI0409,PRD0038,8.0,45.83,366.64,2024-01-21,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,6,366.64,Toulouse,Nouvelle-Aquitaine,Particulier,2021-08-03,Produit_Tél_38,Téléphonie,MediaShop,Moyen,Hiver,False,0.0,901 days
CMD-Q1-01048,CLI0466,PRD0053,6.0,79.12,474.72,2024-02-01,retournée,Chèque,PACA,EUR,Q1_2024,2024,2,1,3,474.72,Lyon,Auvergne-RA,Particulier,2022-01-27,Produit_Tél_53,Téléphonie,ElecPlus,Moyen,Hiver,False,0.0,735 days
CMD-Q1-01049,CLI0093,PRD0044,7.0,146.42,1024.94,2024-03-19,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,1,1024.9399999999998,Nantes,Occitanie,Particulier,2022-01-20,Produit_Tél_44,Téléphonie,MediaShop,Grand,Printemps,False,0.0,789 days
CMD-Q1-01050,CLI0419,PRD0055,4.0,45.75,183.0,2024-02-05,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,0,183.0,Lille,Île-de-France,Grand Compte,2021-11-11,Produit_Aud_55,Audio,MediaShop,Moyen,Hiver,False,0.0,816 days
CMD-Q1-01051,CLI0227,PRD0070,1.0,28.37,28.37,2024-02-21,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,28.37,Nantes,Île-de-France,Particulier,2022-08-13,Produit_Aud_70,Audio,ElecPlus,Petit,Hiver,False,0.0,557 days
CMD-Q1-01052,CLI0472,PRD0074,7.0,101.69,711.83,2024-01-14,retournée,CB,Occitanie,EUR,Q1_2024,2024,1,1,6,711.8299999999999,Marseille,PACA,Particulier,2021-03-04,Produit_Aud_74,Audio,ElecPlus,Grand,Hiver,False,0.0,1046 days
CMD-Q1-01053,CLI0402,PRD0105,6.0,408.15,2448.9,2024-01-19,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,4,2448.8999999999996,Paris,Île-de-France,PME,2022-10-12,Produit_Sto_105,Stockage,TechPro,Très grand,Hiver,False,0.0,464 days
CMD-Q1-01054,CLI0044,PRD0096,4.0,33.23,132.92,2024-01-15,livrée,Chèque,PACA,EUR,Q1_2024,2024,1,1,0,132.92,Nantes,PACA,Particulier,2020-07-12,Produit_Acc_96,Accessoires,ElecPlus,Moyen,Hiver,False,0.0,1282 days
CMD-Q1-01055,CLI0186,PRD0102,1.0,23.26,23.26,2024-01-13,retournée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,5,23.26,Strasbourg,Nouvelle-Aquitaine,PME,2022-06-27,Produit_Sto_102,Stockage,ElecPlus,Petit,Hiver,False,0.0,565 days
CMD-Q1-01056,CLI0037,PRD0052,9.0,118.68,1068.12,2024-01-03,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,2,1068.1200000000001,Toulouse,Nouvelle-Aquitaine,Grand Compte,2023-07-20,Produit_Tél_52,Téléphonie,ElecPlus,Grand,Hiver,False,0.0,167 days
CMD-Q1-01057,CLI0492,PRD0001,3.0,57.96,173.88,2024-03-15,livrée,Virement,Occitanie,EUR,Q1_2024,2024,3,1,4,173.88,Marseille,Occitanie,PME,2022-03-13,Produit_Inf_1,Informatique,TechPro,Moyen,Printemps,False,0.0,733 days
CMD-Q1-01058,CLI0500,PRD0035,3.0,17.54,52.62,2024-02-10,retournée,CB,PACA,EUR,Q1_2024,2024,2,1,5,52.62,Nantes,Auvergne-RA,Particulier,2022-04-12,Produit_Tél_35,Téléphonie,MediaShop,Petit,Hiver,False,0.0,669 days
CMD-Q1-01059,CLI0213,PRD0005,7.0,95.95,671.65,2024-03-10,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,6,671.65,Toulouse,Auvergne-RA,Grand Compte,2022-09-20,Produit_Inf_5,Informatique,MediaShop,Grand,Printemps,False,0.0,537 days
CMD-Q1-01060,CLI0497,PRD0004,7.0,42.82,299.74,2024-02-07,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,299.74,Marseille,PACA,Startup,2021-11-25,Produit_Inf_4,Informatique,DataStore,Moyen,Hiver,False,0.0,804 days
CMD-Q1-01061,CLI0005,PRD0097,9.0,149.62,1346.58,2024-02-06,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,1,1346.58,Paris,Île-de-France,Particulier,2022-12-29,Produit_Sto_97,Stockage,MediaShop,Grand,Hiver,False,0.0,404 days
CMD-Q1-01062,CLI0401,PRD0082,1.0,36.44,36.44,2024-03-08,retournée,Virement,PACA,EUR,Q1_2024,2024,3,1,4,36.44,Paris,Auvergne-RA,Startup,2020-06-02,Produit_Acc_82,Accessoires,DataStore,Petit,Printemps,False,0.0,1375 days
CMD-Q1-01063,CLI0030,PRD0035,6.0,17.54,105.24,2024-03-04,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,3,1,0,105.24,Nice,PACA,Grand Compte,2022-10-25,Produit_Tél_35,Téléphonie,MediaShop,Moyen,Printemps,False,0.0,496 days
CMD-Q1-01064,CLI0203,PRD0133,8.0,55.03,440.24,2024-01-11,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,3,440.24,Strasbourg,Nouvelle-Aquitaine,Startup,2021-09-21,Produit_Rés_133,Réseau,DataStore,Moyen,Hiver,False,0.0,842 days
